OrderID,OrderDate,CustomerName,Segment,City,State,Region,Category,SubCategory,Quantity,Sales,Discount,Profit
229,11-02-2021,Lisa Tanner,Consumer,East Charles,Alaska,East,Office Supplies,Pens,2,517.85,0.1,121.23
230,23-12-2021,Sean Wilson,Consumer,Annstad,Pennsylvania,Central,Office Supplies,Paper,9,1067.59,0.1,190.63
231,04-08-2024,Brianna Jones,Corporate,New Carriemouth,Montana,East,Technology,Accessories,7,1496.41,0,92.09
232,22-12-2020,Jane Brown,Home Office,Robertville,Mississippi,West,Furniture,Bookcases,9,1460.29,0.2,181.22
233,29-07-2022,Philip Hernandez,Home Office,Tiffanyborough,Florida,East,Technology,Computers,1,780.75,0,224.42
234,06-03-2025,Barbara Wheeler,Home Office,Chentown,Iowa,West,Office Supplies,Paper,2,438.63,0.1,33.1
235,11-09-2023,Jason Hammond,Corporate,West Elizabeth,Delaware,Central,Office Supplies,Paper,6,1208.3,0.3,97.1
236,04-11-2023,Kimberly Johnson,Home Office,Harrellshire,North Carolina,West,Technology,Computers,2,267.82,0.2,61.2
237,03-06-2021,Dennis Sullivan,Consumer,Nicholasport,Minnesota,West,Technology,Phones,9,695.98,0,103.33
238,08-01-2024,Michael Atkinson,Corporate,Matthewside,Pennsylvania,East,Furniture,Tables,9,63.08,0.3,10.95
239,25-10-2023,Carl Duran,Consumer,Tatemouth,South Carolina,West,Office Supplies,Binders,8,1272.61,0,125.03
240,09-07-2021,Deborah Hall,Corporate,New Emily,Oklahoma,East,Office Supplies,Binders,8,609.94,0.2,61.59
241,07-02-2025,Jennifer Johnson,Corporate,Justinton,Connecticut,West,Furniture,Furnishings,5,941.85,0,98.66
242,11-11-2024,Taylor Sawyer,Home Office,Copelandfort,Maine,Central,Office Supplies,Pens,4,465.05,0.3,70.21
243,04-09-2024,Monica Sharp,Consumer,Port Thomasshire,West Virginia,East,Office Supplies,Binders,10,1382.73,0.3,57.11
244,21-04-2023,Melissa Robinson,Corporate,Thomasview,Hawaii,South,Office Supplies,Pens,6,826.26,0.1,137.25
245,18-03-2021,Patricia Phillips,Consumer,Williamstad,Florida,West,Furniture,Chairs,10,420.38,0.3,36.2
246,20-01-2024,Alex Rodriguez,Home Office,Lake Elizabeth,Maine,East,Technology,Computers,10,1610.42,0,456.32
247,09-12-2021,Molly Jones,Corporate,Ianbury,Arkansas,South,Office Supplies,Binders,8,354.78,0.3,69.3
248,30-03-2024,Amanda Williams,Corporate,West Connor,Virginia,East,Technology,Accessories,5,907.2,0.2,148.12
249,17-06-2021,Kathleen Davis,Home Office,Carlabury,Alabama,South,Furniture,Furnishings,6,1415.82,0.1,251.78
250,23-04-2022,Hunter Gonzalez,Consumer,Lake Steven,South Carolina,East,Furniture,Chairs,4,356.66,0.3,23.19
251,08-10-2023,Charles Austin,Consumer,North Teresa,California,West,Furniture,Chairs,4,1351.35,0,317.33
252,24-01-2024,Meghan Lindsey,Home Office,North Samanthaton,Rhode Island,East,Technology,Computers,1,1098.49,0.3,223.7
253,25-01-2024,Parker Jones,Corporate,Davisborough,Arkansas,West,Furniture,Bookcases,5,1644.16,0.1,106.56
254,07-04-2022,Jonathan Gonzales,Home Office,Caseland,New Jersey,South,Office Supplies,Binders,2,1556.58,0.3,277.92
255,06-12-2020,Shane Jones,Consumer,New Jacobmouth,Georgia,South,Technology,Accessories,1,351.2,0.1,23.31
256,21-02-2021,Jeffrey Hernandez,Corporate,Elizabethfort,South Carolina,West,Furniture,Bookcases,7,1415.48,0.2,148.71
257,29-03-2024,Marvin Norton,Corporate,Rachelbury,South Dakota,South,Furniture,Furnishings,3,1212.48,0,276.76
258,25-07-2021,Jeffrey Miller,Corporate,Lake Kevinport,Oklahoma,East,Technology,Accessories,9,1363.06,0.3,206.27
259,11-11-2022,Gabriel Perez,Corporate,Mitchelltown,Connecticut,East,Technology,Computers,10,1738.75,0.3,213.25
260,26-11-2023,Stephanie Tyler,Consumer,Port Abigailshire,North Carolina,West,Technology,Phones,1,1118.25,0.3,142.69
261,07-07-2025,Paul Campbell,Home Office,North Mary,New Mexico,Central,Technology,Phones,1,1704.53,0.3,160.81
262,20-10-2024,Barbara Wilson,Corporate,Juanshire,Ohio,Central,Office Supplies,Pens,8,435.48,0.2,29.72
263,16-10-2021,Benjamin Hood,Corporate,Lake Josephview,Alabama,East,Office Supplies,Paper,6,1070.55,0.3,203.31
264,13-08-2021,Cynthia Christensen,Corporate,Robertchester,Alabama,South,Office Supplies,Binders,1,752.87,0.2,173.15
265,16-01-2021,Leslie Harris,Consumer,Clarkemouth,Maryland,South,Furniture,Tables,7,978.05,0.1,251.41
266,01-02-2021,Brandon Miller,Home Office,Davisstad,Arizona,East,Technology,Copiers,3,1035.44,0,121.19
267,21-10-2022,Vanessa Hall,Consumer,North John,Arkansas,East,Furniture,Bookcases,3,1647.79,0,88.64
268,09-12-2021,Denise Wong,Consumer,Martinezbury,Rhode Island,West,Office Supplies,Paper,3,1417.51,0.3,112.14
269,20-12-2023,Linda Smith,Home Office,South Terrishire,New York,West,Technology,Computers,3,552.38,0.2,108.53
270,10-07-2023,Donald Powell,Home Office,Wallaceberg,New Hampshire,East,Office Supplies,Pens,4,1715.35,0,333.79
271,11-10-2020,Dr. Michelle Marshall,Consumer,Johnbury,Delaware,East,Office Supplies,Paper,4,538.23,0.3,33.23
272,08-01-2024,Donna Lloyd,Consumer,Bowenville,Ohio,West,Office Supplies,Pens,4,157.96,0.1,15.38
273,28-04-2021,Laura Smith,Consumer,East Raymondberg,Idaho,South,Furniture,Tables,9,917.92,0.1,128.4
274,12-06-2023,Deanna Jennings,Consumer,Joshuaville,Indiana,South,Furniture,Chairs,2,1425.86,0,76.93
275,06-07-2021,Cheryl Edwards,Home Office,Grimeshaven,Vermont,East,Office Supplies,Paper,6,1298.9,0.1,184.71
276,06-10-2024,Joseph Miranda,Home Office,Nicholasland,South Carolina,Central,Technology,Copiers,2,573.74,0,147.06
277,15-02-2021,Jason Smith,Corporate,Millerbury,Nebraska,Central,Technology,Copiers,8,1299.81,0.1,105.96
278,25-02-2024,Todd Alvarez,Consumer,Rhondaland,New York,South,Furniture,Furnishings,4,1436.79,0.1,163.35
279,14-11-2021,Melissa Lee,Consumer,North Laura,Maryland,South,Office Supplies,Pens,4,359.14,0.3,45.42
280,29-06-2025,Nathan Williams,Home Office,Bernardville,Arizona,East,Office Supplies,Paper,4,630.36,0.1,158.37
281,29-06-2023,Peggy Buchanan,Consumer,South Jonathantown,Michigan,Central,Technology,Copiers,8,1902.77,0.1,154.38
282,10-03-2024,Alexander Sullivan,Corporate,North Donna,Ohio,West,Technology,Phones,9,1124.66,0.2,132.25
283,13-09-2025,Cody Flores,Consumer,East Zacharytown,Alabama,South,Furniture,Tables,9,620.92,0.3,115.37
284,23-07-2021,Neil Preston,Consumer,Lake Kathrynfurt,Wisconsin,West,Technology,Copiers,6,534.89,0,28.29
285,29-11-2020,Heather Payne,Corporate,Davistown,Florida,Central,Furniture,Chairs,9,1374.77,0.2,319.77
286,16-06-2022,Becky Johnston,Home Office,Mirandahaven,Minnesota,Central,Furniture,Bookcases,1,988.01,0,67.13
287,10-08-2022,Ashley Campbell,Corporate,Debbiemouth,Mississippi,East,Office Supplies,Binders,4,1049.15,0,72.02
288,17-09-2025,Tamara Yang,Consumer,Nuneztown,Ohio,Central,Office Supplies,Binders,3,259.18,0.1,45.05
289,10-02-2024,Annette Taylor,Consumer,Erinshire,Arizona,Central,Technology,Copiers,2,1624.88,0.2,250.9
290,23-07-2025,Danielle Hanna,Home Office,East Kristin,Vermont,South,Office Supplies,Paper,5,1955.12,0,260.54
291,27-12-2021,Sylvia Brown,Corporate,Port Jessicaville,Washington,East,Technology,Phones,2,1697.87,0.3,185.95
292,17-06-2021,Daniel Murillo,Corporate,Cherylport,California,West,Office Supplies,Pens,5,686.11,0.2,92.66
293,01-07-2023,Angela Bates,Home Office,Danaview,North Dakota,West,Office Supplies,Pens,4,840.32,0.2,150.99
294,17-03-2025,Michael Watkins,Consumer,North Jennifer,Montana,West,Office Supplies,Binders,8,268.15,0.3,30.86
295,15-02-2021,Todd Estrada,Corporate,Kiddburgh,Oregon,Central,Technology,Phones,9,1562.33,0.3,313.64
296,08-12-2022,Elizabeth Bender,Consumer,East Gabrielleberg,Missouri,East,Technology,Phones,1,1777.12,0.3,87.65
297,23-02-2022,Ashley Simmons,Home Office,Emmaburgh,North Dakota,South,Technology,Computers,2,1448.23,0,391.06
298,22-04-2021,Ryan Carpenter,Consumer,New Shirleyland,Oklahoma,East,Furniture,Tables,1,1690.94,0.1,392.92
299,20-12-2022,Jessica Parrish,Corporate,New Jessicashire,Wisconsin,South,Office Supplies,Binders,7,902.7,0.1,96.44
300,28-09-2024,Wendy Long,Corporate,Williamsberg,Florida,South,Technology,Copiers,9,567.99,0.3,84.34
301,26-05-2023,Jason Velazquez,Home Office,Cookfort,Rhode Island,South,Furniture,Tables,3,1255.7,0.2,301.14
302,24-01-2021,Michelle Griffith,Consumer,Jacquelinefurt,Ohio,South,Office Supplies,Paper,10,1198.85,0,86.35
303,11-08-2024,Jacob Williams,Corporate,Kristenborough,North Dakota,Central,Technology,Copiers,4,1224.83,0,317.02
304,19-04-2024,Meredith Gates,Home Office,Allenland,Virginia,West,Furniture,Bookcases,6,1696.17,0.2,136.08
305,03-03-2021,April Patel,Consumer,Williamfort,Illinois,West,Office Supplies,Binders,2,821.32,0,242.67
306,05-09-2023,Tonya Landry,Home Office,West Brandonfurt,Minnesota,South,Office Supplies,Labels,4,1595.22,0.1,178.57
307,05-03-2025,Mrs. Kristina Kelley,Consumer,South Phillip,Kansas,South,Furniture,Bookcases,9,1328.47,0.3,232.86
308,21-09-2020,Sharon Douglas,Corporate,Port Wendyport,New Hampshire,Central,Technology,Phones,8,569.06,0.1,107
309,21-03-2023,Jason Cole,Home Office,Jenniferton,Nebraska,East,Office Supplies,Labels,10,1954.8,0.1,523.96
310,14-10-2024,Heather Colon,Corporate,Charlesmouth,Arizona,Central,Furniture,Chairs,1,1745.18,0,482.89
311,28-01-2021,Jacob Robertson,Home Office,New Melissa,Massachusetts,West,Office Supplies,Binders,1,1890.59,0.2,284.09
312,26-03-2021,Charles Alexander,Consumer,Michelleberg,New Mexico,East,Furniture,Furnishings,2,310.82,0,51.48
313,03-12-2022,Aaron Nelson,Corporate,Jacksonburgh,Arizona,Central,Office Supplies,Pens,1,1480.05,0,376.23
314,23-03-2024,William Dominguez,Home Office,Rollinschester,Virginia,Central,Technology,Computers,1,1177.65,0.2,91.49
315,10-01-2024,Michael Long,Consumer,Martinland,Connecticut,East,Technology,Phones,1,808.71,0,146.1
316,30-05-2024,Christina Blair,Consumer,West Troyhaven,New York,South,Furniture,Furnishings,6,690.35,0.1,112.42
317,14-01-2024,Eric Brown,Corporate,Teresaville,Louisiana,West,Furniture,Tables,1,1179.29,0.2,139.22
318,19-07-2025,Dean Cox,Corporate,New Emilytown,Kentucky,South,Furniture,Furnishings,4,570.71,0.1,65.61
319,25-11-2021,Christy Lee,Home Office,North Christophermouth,Florida,East,Technology,Accessories,1,1857.5,0.1,141.71
320,14-03-2022,Lauren Roth,Corporate,New Tonya,New York,West,Office Supplies,Labels,2,1212.29,0.1,69.28
321,01-08-2021,Benjamin Cooper,Corporate,Lake Jameston,Alabama,West,Furniture,Tables,6,1560.41,0.3,240.15
322,04-05-2025,Gregory Osborn,Home Office,South Juanville,Maine,West,Office Supplies,Pens,5,1407.33,0.3,275.27
323,17-11-2024,Kathryn Barnett,Corporate,Lake Susan,Washington,West,Technology,Computers,2,958.39,0.2,86.01
324,18-02-2021,Mary Skinner,Consumer,North Dianeville,Idaho,South,Technology,Phones,6,646.72,0.1,156.94
325,12-10-2022,Stephanie Bowman,Consumer,North Jasonport,Indiana,East,Office Supplies,Binders,2,828.45,0.3,97.81
326,05-12-2021,Misty Charles,Home Office,Port Timothy,New Hampshire,East,Office Supplies,Binders,2,1546.8,0.3,108.23
327,20-07-2023,Christopher Davis,Consumer,Bowmanville,Indiana,Central,Furniture,Bookcases,2,1512.22,0.2,150.83
328,21-09-2023,Jeffrey Fletcher,Home Office,Forbesburgh,West Virginia,Central,Technology,Phones,5,1476.42,0.2,314.26
329,15-04-2021,Kathy Hall,Consumer,Gordonshire,Minnesota,Central,Office Supplies,Paper,10,1407.29,0.1,243.33
330,04-07-2023,Jerry Cooper,Corporate,West Shelley,Nevada,East,Office Supplies,Paper,3,800.75,0,172.87
331,03-07-2023,Scott Murphy,Home Office,Amymouth,New Hampshire,East,Furniture,Chairs,4,202.74,0.1,42.87
332,03-08-2022,Nicholas Wood,Corporate,Schroederside,Alabama,West,Furniture,Tables,5,1657.52,0,484.36
333,28-10-2024,Amanda Ellis,Corporate,South Mariaborough,Alabama,South,Office Supplies,Binders,6,1097.37,0,212
334,09-06-2025,Heather Duran,Consumer,New Cynthia,West Virginia,Central,Office Supplies,Binders,3,1039.76,0.2,84.5
335,19-09-2023,Belinda Sandoval,Corporate,Randallview,Indiana,Central,Technology,Phones,3,888.05,0,95.57
336,10-03-2024,James Lee,Consumer,Toddfurt,Arizona,South,Technology,Accessories,9,91.58,0.3,13.39
337,10-04-2022,Angel Roy,Corporate,South Heather,New Mexico,South,Office Supplies,Paper,3,501.81,0.3,78.1
338,08-01-2023,Jessica Jennings,Home Office,Lake Heatherburgh,Louisiana,South,Furniture,Furnishings,6,668.85,0.2,148.7
339,16-01-2022,Kevin Stark,Home Office,Emilyberg,Rhode Island,East,Furniture,Furnishings,7,233.19,0.1,32.04
340,17-06-2021,Thomas Wilson,Consumer,Williamsstad,Arkansas,Central,Technology,Phones,4,631.89,0,174.5
341,22-05-2023,Christopher Dunlap,Home Office,Christinahaven,Delaware,Central,Furniture,Tables,1,1167.41,0.1,204.78
342,16-08-2024,Heather Harper MD,Home Office,Erinside,Utah,East,Technology,Copiers,7,1422.69,0.2,222.16
343,14-11-2024,Michelle Flores,Home Office,South Davidland,Missouri,East,Office Supplies,Pens,3,1735.96,0.3,100.41
344,12-03-2022,Michael Drake,Corporate,West Michaeltown,Connecticut,West,Furniture,Tables,10,878.19,0.1,120.16
345,17-08-2021,Michael Thornton,Consumer,Amberberg,Connecticut,South,Office Supplies,Binders,5,1770.4,0,185.87
346,25-09-2022,Aaron Gill,Home Office,Lake Frankbury,Oregon,Central,Furniture,Tables,3,1523.9,0,173.56
347,21-01-2023,Justin Neal,Corporate,Marshallhaven,Pennsylvania,East,Technology,Accessories,5,1326.39,0.2,132.52
348,24-04-2021,Jeffery Roberson,Home Office,Fullerborough,Maryland,East,Furniture,Chairs,5,1404.88,0,322.92
349,23-03-2022,Valerie Hernandez,Consumer,New Nicole,Iowa,Central,Office Supplies,Labels,10,1903.26,0.1,493.8
350,13-06-2022,Jamie Ashley,Home Office,Jillmouth,Pennsylvania,South,Office Supplies,Binders,4,1661.56,0.1,189.75
351,12-07-2022,Timothy Lopez,Consumer,Davidfurt,Connecticut,South,Technology,Accessories,7,1646.22,0.2,304.45
352,23-10-2023,Dr. Kevin Mcfarland,Consumer,Dominguezfurt,Wisconsin,East,Technology,Copiers,7,525.66,0.1,46.4
353,10-03-2025,Michael Le,Corporate,Georgeton,Georgia,South,Furniture,Chairs,9,1223.86,0.2,237.61
354,24-02-2021,Dawn Blair,Home Office,Stephenstad,Arkansas,South,Technology,Copiers,4,1132.12,0.3,161.8
355,28-08-2021,Joseph Klein,Corporate,Vasquezmouth,Montana,East,Technology,Accessories,4,916.74,0.3,81.8
356,23-09-2021,Kevin Davis,Home Office,New Jason,Georgia,East,Office Supplies,Labels,10,1690.4,0.1,208.54
357,30-07-2024,Monica Valdez,Corporate,Olsenburgh,Vermont,South,Office Supplies,Binders,6,1122.32,0,152.89
358,01-05-2025,Eric Warner,Home Office,West Christopher,South Dakota,East,Furniture,Chairs,9,565.42,0.2,116.88
359,05-12-2020,Juan Powell,Home Office,South Ryan,New Hampshire,South,Technology,Phones,4,1662.34,0.3,113.49
360,07-02-2022,Andrea Wright,Consumer,North Monique,South Dakota,West,Office Supplies,Binders,7,970.9,0.2,222.51
361,17-05-2021,Anthony Chase,Corporate,Port Randy,Oregon,West,Office Supplies,Pens,5,746.48,0.3,147.66
362,27-03-2023,Kendra Henry,Home Office,West Jakeville,Montana,East,Office Supplies,Binders,1,960.71,0.1,162.02
363,03-08-2023,Karen Watkins,Home Office,Townsendshire,Hawaii,South,Furniture,Chairs,6,1917.21,0.1,293.5
364,13-12-2024,Jacqueline Weiss,Consumer,East Curtis,Colorado,West,Furniture,Furnishings,3,842.45,0,202.15
365,18-09-2024,Kimberly Thomas,Consumer,Benjaminshire,Hawaii,West,Furniture,Furnishings,6,1895.62,0,221.17
366,10-02-2021,Scott Anderson,Consumer,Baileymouth,Iowa,West,Office Supplies,Paper,8,1027.13,0.2,184.08
367,26-04-2023,Joshua Jones,Consumer,Coffeyfurt,Colorado,East,Technology,Copiers,2,25.7,0.1,6.51
368,25-10-2021,Ashley Coleman,Consumer,Lopezmouth,Utah,West,Office Supplies,Binders,7,1967.06,0.3,327.66
369,26-07-2025,Edward Tran,Corporate,West Emilyland,Maryland,South,Office Supplies,Paper,4,1020.14,0,83.26
370,06-12-2020,Kevin Chavez,Corporate,Lake Paulachester,Nebraska,West,Furniture,Chairs,7,522.91,0,88.45
371,19-01-2025,Lindsay Weaver,Consumer,Johnview,Louisiana,East,Furniture,Chairs,10,1844.31,0,542.95
372,11-01-2025,Amanda Mitchell,Consumer,Christineview,Colorado,Central,Technology,Accessories,3,999.63,0.3,200.84
373,22-06-2022,Kevin Allen,Consumer,Kevintown,Michigan,South,Furniture,Bookcases,4,1513.92,0.2,177.47
374,11-09-2022,Michael Hill,Home Office,Lake Heatherberg,Hawaii,Central,Furniture,Furnishings,2,746.06,0,162.59
375,26-12-2022,Jeffery Rivers,Corporate,Port Jenniferland,Kansas,South,Office Supplies,Paper,2,110.19,0.3,8.88
376,21-05-2024,David Nelson,Consumer,North Jacobport,South Carolina,East,Office Supplies,Paper,10,763.03,0.2,90.62
377,28-06-2021,Jeffery Williams,Consumer,Atkinsonland,Oklahoma,East,Technology,Phones,3,1030.08,0.2,133.95
378,22-04-2022,Richard Garcia,Corporate,Richardton,Missouri,Central,Furniture,Furnishings,10,775.24,0.2,110.17
379,18-08-2025,Anne Garcia,Corporate,North James,Nevada,South,Furniture,Furnishings,2,669.24,0.2,28.2
380,02-04-2022,Michael Cooper,Corporate,Davidhaven,Kentucky,West,Technology,Copiers,9,1409.46,0.1,333.78
381,20-10-2022,Eugene Flores,Consumer,Wardmouth,Florida,East,Office Supplies,Paper,1,1966.08,0.1,459.66
382,10-10-2021,Timothy Russo,Corporate,Bowenburgh,Colorado,South,Furniture,Furnishings,4,1600.9,0.1,279.48
383,16-10-2020,Jackie Johnson,Home Office,New Cynthialand,Alaska,East,Office Supplies,Paper,6,1409.32,0.3,232.35
384,25-11-2024,Dawn Brown,Corporate,West Erikville,Maryland,West,Furniture,Furnishings,7,370.15,0.2,64.85
385,23-10-2024,Blake Boone,Corporate,Jefferyfurt,Michigan,South,Office Supplies,Labels,9,1273.96,0.2,65.35
386,02-12-2020,Tonya Chavez,Home Office,Jamesberg,Michigan,West,Furniture,Bookcases,6,882.28,0.3,184.96
387,06-02-2021,Stephen Sloan,Corporate,Wilcoxmouth,Tennessee,Central,Office Supplies,Labels,1,637.35,0.2,76.85
388,11-05-2021,Dustin Miller,Corporate,Angelastad,Illinois,South,Furniture,Bookcases,7,1227.25,0.3,173.11
389,23-01-2022,Juan Mason,Corporate,South Rebecca,Mississippi,South,Office Supplies,Paper,1,877.54,0.3,81.48
390,12-10-2022,Christopher Nicholson,Home Office,Christopherview,Arkansas,Central,Technology,Accessories,4,660.23,0.2,115.17
391,08-05-2021,Ashley Jones,Corporate,Lake Debbieport,Tennessee,Central,Office Supplies,Paper,5,1153.81,0,136.7
392,11-05-2024,Paul Armstrong MD,Consumer,New William,Idaho,South,Furniture,Chairs,6,1743.47,0.2,163.39
393,29-03-2025,Robert Mercer,Corporate,Johnsonland,Arkansas,West,Technology,Accessories,7,25.58,0.1,2.82
394,17-10-2020,David Davis,Corporate,South Chase,Vermont,West,Office Supplies,Binders,10,83.78,0,22.64
395,10-02-2024,Joshua Gordon,Corporate,North Christineshire,Oregon,West,Technology,Phones,8,1900.3,0,466.75
396,03-03-2025,Paige Martin,Corporate,Quinnburgh,Iowa,Central,Furniture,Tables,7,1195.14,0,73.63
397,08-08-2024,Gloria Hill,Corporate,Jennashire,Delaware,South,Furniture,Tables,7,833.6,0.1,216.35
398,07-11-2020,Jeanette Steele,Corporate,Lake Danielleland,West Virginia,East,Office Supplies,Binders,8,1797.88,0.3,291.35
399,01-01-2022,Patricia Brown,Consumer,South William,Indiana,West,Furniture,Bookcases,1,1048.01,0,209.3
400,08-12-2023,Michael Miller,Corporate,Salinasport,Illinois,West,Furniture,Bookcases,8,393.39,0.2,53.33
401,27-01-2022,Robert Payne,Corporate,Charlesborough,Alabama,Central,Office Supplies,Paper,3,1036.42,0.3,215.98
402,21-04-2021,Christopher Henson,Home Office,Port Christopherbury,Hawaii,Central,Furniture,Chairs,9,1879.62,0.1,415.65
403,04-11-2020,Tanner Bishop,Consumer,East John,Arizona,South,Technology,Phones,5,1723.85,0.3,119.99
404,12-01-2022,Alexandra Moreno,Consumer,Pereztown,North Carolina,West,Furniture,Bookcases,3,870.55,0,200.33
405,22-07-2021,Ashley White,Corporate,New Luisbury,Washington,Central,Office Supplies,Paper,9,1673.08,0.2,266.36
406,22-02-2023,Lance Thomas,Home Office,Marshalltown,Missouri,East,Office Supplies,Paper,4,1014.35,0.1,141
407,29-11-2022,Beth Villarreal,Corporate,Freemanberg,Ohio,Central,Furniture,Furnishings,4,1075,0.2,137.65
408,21-10-2021,Heather Wilson,Corporate,East Adam,Kentucky,East,Office Supplies,Labels,1,1906.68,0.1,123.13
409,30-04-2021,John Wilson,Consumer,New Catherineport,West Virginia,Central,Technology,Computers,2,161.18,0.3,24.19
410,13-06-2023,Rebecca Mendoza,Corporate,Robinsontown,Utah,East,Technology,Copiers,3,1287.52,0.1,298.44
411,20-07-2025,Maria Berg,Corporate,Annamouth,Arizona,East,Office Supplies,Pens,8,1784.85,0.3,370.52
412,14-09-2023,Linda Hoover,Consumer,West Allisonfort,Virginia,West,Office Supplies,Labels,1,176.58,0.3,16.83
413,16-03-2024,Connie Lewis,Corporate,Port Donaldstad,Mississippi,South,Office Supplies,Paper,9,921.67,0.2,201.81
